"05:48.102","Deep Blue Xtreme Wave Rexx Aprilis 15163 (A: 16568) (U: 31731)",""
"05:48.149","Red Hot Xtreme Wave Rose Joli-ciel 8600 (U: 8600)",""
"05:48.198","Red Hot Xtreme Wave Lyra Willow 7808 (A: 43588) (U: 57110, M: 5714, 10.01%)--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Aloliona Aster 8001 (U: 8890)--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Rose Joli-ciel--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Byn Al'arnab 45483 (U: 50537)--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Amelia Mercer 39780 (U: 44200)--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Mini Wizard 45053 (U: 50059)--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Rexx Aprilis 45504 (B: 11376) (U: 63200)--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Soulless Happymeal 46612 (U: 51792)--10% damage",""
"05:49.082","Watery Grave prepares  Scathing Steam  on Lyra Willow 88662 (U: 109460)--19% damage",""
"05:49.263","Watery Grave Scathing Steam Aloliona Aster 8001 (U: 8890, M: 889, 10.00%)--10% damage",""
"05:49.304","Watery Grave Scathing Steam Rose Joli-ciel (A: 7821)--10% damage",""
"05:49.352","Watery Grave Scathing Steam Byn Al'arnab 45483 (A: 16245) (U: 68588, M: 6860, 10.00%)--10% damage",""
"05:49.400","Watery Grave Scathing Steam Amelia Mercer 39780 (A: 53175) (U: 103284, M: 10329, 10.00%)--10% damage",""
"05:49.441","Watery Grave Scathing Steam Mini Wizard 45053 (A: 57849) (U: 114336, M: 11434, 10.00%)--10% damage",""
"05:49.482","Watery Grave Scathing Steam Rexx Aprilis 45504 (B: 11376) (U: 63200, M: 17696, 28.00%)--10% damage",""
"05:49.534","Watery Grave Scathing Steam Soulless Happymeal 46612 (A: 57653) (U: 115852, M: 11587, 10.00%)--10% damage",""
"05:49.571","Watery Grave Scathing Steam Lyra Willow 88662 (U: 109460, M: 20798, 19.00%)--19% damage",""
"05:49.705","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  17615 (A: 3860) (U: 21475)",""
"05:49.801","Multiple Enemies Combined DoTs Aloliona Aster Tick  17516 (A: 16576) (U: 34092)",""
"05:52.209","Xtreme Aether 1 prepares  Steam Burst  on Rose Joli-ciel--10% damage",""
"05:52.692","Xtreme Aether 1 Steam Burst Rose Joli-ciel--10% damage",""
"05:52.692","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  31310 (A: 12114) (U: 43424)",""
"05:52.781","Multiple Enemies Combined DoTs Aloliona Aster Tick  34140 (U: 34140)",""
"05:55.723","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  17373 (A: 19114) (U: 36487)",""
"05:55.819","Multiple Enemies Combined DoTs Aloliona Aster Tick  35621 (U: 35621)",""
"05:55.861","Red Hot prepares  Xtreme Wave  on Rose Joli-ciel 7927 (U: 8808)--10% damage",""
"05:55.861","Red Hot prepares  Xtreme Wave  on Aloliona Aster 7966 (U: 8852)--10% damage",""
"05:55.861","Red Hot prepares  Xtreme Wave  on Mini Wizard 35804 (U: 39783)--10% damage",""
"05:55.861","Deep Blue prepares  Xtreme Wave  on Amelia Mercer 56768 (U: 63076)--10% damage",""
"05:56.664","Red Hot Xtreme Wave Rose Joli-ciel 7927 (U: 8808, M: 881, 10.00%)--10% damage",""
"05:56.664","Deep Blue Xtreme Wave Amelia Mercer 56768 (A: 26851) (U: 92911, M: 9292, 10.00%)--10% damage",""
"05:56.704","Red Hot Xtreme Wave Aloliona Aster 7966 (U: 8852, M: 886, 10.01%)--10% damage",""
"05:56.757","Red Hot Xtreme Wave Mini Wizard 35804 (A: 16278) (U: 57871, M: 5789, 10.00%)--10% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Mini Wizard 88416 (U: 114901)--23% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Aloliona Aster 6789 (U: 8823)--23% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Rose Joli-ciel 6554 (U: 8518)--23% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Rexx Aprilis 34309 (U: 44587)--23% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Lyra Willow 62645 (U: 81411)--23% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Byn Al'arnab 35502 (U: 46137)--23% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Soulless Happymeal 67460 (U: 87668)--23% damage",""
"05:57.646","Watery Grave prepares  Scathing Steam  on Amelia Mercer 79668 (U: 103533)--23% damage",""
"05:57.828","Watery Grave Scathing Steam Mini Wizard 88416 (U: 114901, M: 26485, 23.05%)--23% damage",""
"05:57.868","Watery Grave Scathing Steam Aloliona Aster 6789 (U: 8823, M: 2034, 23.05%)--23% damage",""
"05:57.910","Watery Grave Scathing Steam Rose Joli-ciel 6554 (U: 8518, M: 1964, 23.06%)--23% damage",""
"05:57.962","Watery Grave Scathing Steam Rexx Aprilis 34309 (A: 16993) (U: 66671, M: 15369, 23.05%)--23% damage",""
"05:58.000","Watery Grave Scathing Steam Lyra Willow 62645 (A: 26788) (U: 116224, M: 26791, 23.05%)--23% damage",""
"05:58.049","Watery Grave Scathing Steam Byn Al'arnab 35502 (A: 16185) (U: 67171, M: 15484, 23.05%)--23% damage",""
"05:58.093","Watery Grave Scathing Steam Soulless Happymeal 67460 (A: 16460) (U: 109059, M: 25139, 23.05%)--23% damage",""
"05:58.133","Watery Grave Scathing Steam Amelia Mercer 79668 (U: 103533, M: 23865, 23.05%)--23% damage",""
"05:58.712","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  35501 (U: 35501)",""
"05:58.802","Multiple Enemies Combined DoTs Aloliona Aster Tick  34342 (U: 34342)",""
"06:01.700","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  (A: 35512)",""
"06:01.789","Multiple Enemies Combined DoTs Aloliona Aster Tick  (A: 35369)",""
"06:04.414","Red Hot prepares  Xtreme Wave  on Aloliona Aster--10% damage",""
"06:04.414","Red Hot prepares  Xtreme Wave  on Rose Joli-ciel--10% damage",""
"06:04.414","Red Hot prepares  Xtreme Wave  on Byn Al'arnab 3357 (U: 3730)--10% damage",""
"06:04.414","Deep Blue prepares  Xtreme Wave  on Soulless Happymeal 24887 (U: 27653)--10% damage",""
"06:04.725","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  31452 (A: 10200) (U: 41652)",""
"06:04.778","Multiple Enemies Combined DoTs Aloliona Aster Tick  35244 (A: 6913) (U: 42157)",""
"06:05.217","Red Hot Xtreme Wave Aloliona Aster--10% damage",""
"06:05.217","Deep Blue Xtreme Wave Soulless Happymeal 24887 (A: 25605) (U: 56104, M: 5612, 10.00%)--10% damage",""
"06:05.265","Red Hot Xtreme Wave Rose Joli-ciel--10% damage",""
"06:05.310","Red Hot Xtreme Wave Byn Al'arnab 3357 (A: 26805) (U: 33514, M: 3352, 10.00%)--10% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Aloliona Aster 6742 (U: 8762)--23% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Rose Joli-ciel 6897 (U: 8963)--23% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Byn Al'arnab 50589 (U: 65743)--23% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Mini Wizard 28389 (U: 36893)--23% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Rexx Aprilis 14322 (B: 3581) (U: 23266)--23% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Lyra Willow 57585 (U: 74835)--23% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Amelia Mercer 6580 (U: 9502)--31% damage",""
"06:06.199","Watery Grave prepares  Scathing Steam  on Soulless Happymeal 83383 (U: 108360)--23% damage",""
"06:06.380","Watery Grave Scathing Steam Aloliona Aster 6742 (U: 8762, M: 2020, 23.05%)--23% damage",""
"06:06.418","Watery Grave Scathing Steam Rose Joli-ciel 6897 (U: 8963, M: 2066, 23.05%)--23% damage",""
"06:06.466","Watery Grave Scathing Steam Byn Al'arnab 50589 (U: 65743, M: 15154, 23.05%)--23% damage",""
"06:06.511","Watery Grave Scathing Steam Mini Wizard 28389 (A: 54547) (U: 107780, M: 24844, 23.05%)--23% damage",""
"06:06.551","Watery Grave Scathing Steam Rexx Aprilis 14322 (A: 26049) (B: 10095) (U: 65584, M: 25213, 38.44%)--23% damage",""
"06:06.600","Watery Grave Scathing Steam Lyra Willow 57585 (A: 25651) (U: 108170, M: 24934, 23.05%)--23% damage",""
"06:06.648","Watery Grave Scathing Steam Amelia Mercer 6580 (A: 64620) (U: 102818, M: 31618, 30.75%)--31% damage",""
"06:06.689","Watery Grave Scathing Steam Soulless Happymeal 83383 (U: 108360, M: 24977, 23.05%)--23% damage",""
"06:07.717","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  36528 (U: 36528)",""
"06:07.806","Multiple Enemies Combined DoTs Aloliona Aster Tick  36110 (U: 36110)",""
"06:10.705","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  36023 (U: 36023)",""
"06:10.799","Multiple Enemies Combined DoTs Aloliona Aster Tick  36483 (U: 36483)",""
"06:12.933","Red Hot prepares  Xtreme Wave  on Rose Joli-ciel 7921 (U: 8802)--10% damage",""
"06:12.933","Red Hot prepares  Xtreme Wave  on Aloliona Aster 7684 (U: 8538)--10% damage",""
"06:12.933","Red Hot prepares  Xtreme Wave  on Amelia Mercer 47654 (U: 52949)--10% damage",""
"06:12.974","Deep Blue prepares  Xtreme Wave  on Mini Wizard 50778 (U: 56420)--10% damage",""
"06:13.692","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  33394 (U: 33394)",""
"06:13.737","Red Hot Xtreme Wave Rose Joli-ciel 7921 (U: 8802, M: 881, 10.01%)--10% damage",""
"06:13.778","Red Hot Xtreme Wave Aloliona Aster 7684 (U: 8538, M: 854, 10.00%)--10% damage",""
"06:13.778","Deep Blue Xtreme Wave Mini Wizard 50778 (U: 56420, M: 5642, 10.00%)--10% damage",""
"06:13.778","Multiple Enemies Combined DoTs Aloliona Aster Tick  35910 (U: 35910)",""
"06:13.825","Red Hot Xtreme Wave Amelia Mercer 47654 (U: 52949, M: 5295, 10.00%)--10% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Aloliona Aster 8034 (U: 8927)--10% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Rose Joli-ciel 7667 (U: 8519)--10% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Byn Al'arnab 56515 (U: 62795)--10% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Lyra Willow 90732 (U: 112015)--19% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Rexx Aprilis 61729 (U: 68588)--10% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Amelia Mercer 92626 (U: 102918)--10% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Soulless Happymeal 65064 (U: 72294)--10% damage",""
"06:14.718","Watery Grave prepares  Scathing Steam  on Mini Wizard 96702 (U: 107447)--10% damage",""
"06:14.897","Watery Grave Scathing Steam Aloliona Aster 8034 (U: 8927, M: 893, 10.00%)--10% damage",""
"06:14.942","Watery Grave Scathing Steam Rose Joli-ciel 7667 (U: 8519, M: 852, 10.00%)--10% damage",""
"06:14.982","Watery Grave Scathing Steam Byn Al'arnab 56515 (U: 62795, M: 6280, 10.00%)--10% damage",""
"06:15.031","Watery Grave Scathing Steam Lyra Willow 90732 (U: 112015, M: 21283, 19.00%)--19% damage",""
"06:15.078","Watery Grave Scathing Steam Rexx Aprilis 61729 (U: 68588, M: 6859, 10.00%)--10% damage",""
"06:15.120","Watery Grave Scathing Steam Amelia Mercer 92626 (U: 102918, M: 10292, 10.00%)--10% damage",""
"06:15.161","Watery Grave Scathing Steam Soulless Happymeal 65064 (A: 38972) (U: 115597, M: 11561, 10.00%)--10% damage",""
"06:15.213","Watery Grave Scathing Steam Mini Wizard 96702 (U: 107447, M: 10745, 10.00%)--10% damage",""
"06:16.726","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  646 (A: 34491) (U: 35137)",""
"06:16.819","Multiple Enemies Combined DoTs Aloliona Aster Tick  (A: 34754)",""
"06:19.715","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  36738 (U: 36738)",""
"06:19.798","Multiple Enemies Combined DoTs Aloliona Aster Tick  35820 (U: 35820)",""
"06:21.544","Red Hot prepares  Xtreme Wave  on Aloliona Aster 7794 (U: 9170)--15% damage",""
"06:21.544","Red Hot prepares  Xtreme Wave  on Rose Joli-ciel 8838 (U: 8838)",""
"06:21.544","Red Hot prepares  Xtreme Wave  on Byn Al'arnab",""
"06:21.544","Deep Blue prepares  Xtreme Wave  on Rexx Aprilis 218690 (U: 218690)",""
"06:22.343","Red Hot Xtreme Wave Aloliona Aster 7794 (U: 9170, M: 1376, 15.01%)--15% damage",""
"06:22.343","Deep Blue Xtreme Wave Rexx Aprilis 218690 (A: 33993) (U: 252683)",""
"06:22.384","Red Hot Xtreme Wave Rose Joli-ciel 8838 (U: 8838)",""
"06:22.436","Red Hot Xtreme Wave Byn Al'arnab (A: 33514)",""
"06:22.706","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  36008 (U: 36008)",""
"06:22.786","Multiple Enemies Combined DoTs Aloliona Aster Tick  35489 (U: 35489)",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Aloliona Aster 7232 (U: 8509)--15% damage",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Rose Joli-ciel 8935 (U: 8935)",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Lyra Willow 69649 (U: 77388)--10% damage",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Amelia Mercer 67373 (U: 67373)",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Byn Al'arnab 65525 (U: 65525)",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Rexx Aprilis 67896 (U: 67896)",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Soulless Happymeal 75530 (U: 75530)",""
"06:23.324","Watery Grave prepares  Scathing Steam  on Mini Wizard 80543 (U: 80543)",""
"06:23.504","Watery Grave Scathing Steam Aloliona Aster 7232 (U: 8509, M: 1277, 15.01%)--15% damage",""
"06:23.545","Watery Grave Scathing Steam Rose Joli-ciel 8935 (U: 8935)",""
"06:23.587","Watery Grave Scathing Steam Lyra Willow 69649 (A: 35290) (U: 116600, M: 11661, 10.00%)--10% damage",""
"06:23.639","Watery Grave Scathing Steam Amelia Mercer 67373 (A: 34889) (U: 102262)",""
"06:23.676","Watery Grave Scathing Steam Byn Al'arnab 65525 (A: 777) (U: 66302)",""
"06:23.724","Watery Grave Scathing Steam Rexx Aprilis 67896 (U: 67896)",""
"06:23.769","Watery Grave Scathing Steam Soulless Happymeal 75530 (A: 35139) (U: 110669)",""
"06:23.809","Watery Grave Scathing Steam Mini Wizard 80543 (A: 34030) (U: 114573)",""
"06:25.733","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  35139 (U: 35139)",""
"06:25.778","Multiple Enemies Combined DoTs Aloliona Aster Tick  35063 (U: 35063)",""
"06:28.728","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  (A: 35512)",""
"06:28.808","Multiple Enemies Combined DoTs Aloliona Aster Tick  (A: 35369)",""
"06:30.139","Red Hot prepares  Xtreme Wave  on Rose Joli-ciel 6369 (U: 6369)",""
"06:30.139","Red Hot prepares  Xtreme Wave  on Aloliona Aster 5230 (U: 5230)",""
"06:30.139","Red Hot prepares  Xtreme Wave  on Soulless Happymeal 19362 (U: 19362)",""
"06:30.185","Deep Blue prepares  Xtreme Wave  on Lyra Willow 562929 (U: 625477)--10% damage",""
"06:30.944","Red Hot Xtreme Wave Rose Joli-ciel 6369 (A: 1299) (U: 7668)",""
"06:30.989","Red Hot Xtreme Wave Aloliona Aster 5230 (A: 3224) (U: 8454)",""
"06:30.989","Deep Blue Xtreme Wave Lyra Willow 210454 (A: 62377) (O: 352475) (U: 694785, M: 69479, 10.00%)--10% damage",""
"06:31.033","Red Hot Xtreme Wave Soulless Happymeal 19362 (A: 38871) (U: 58233)",""
"06:31.702","Multiple Enemies Combined DoTs Rose Joli-ciel Tick  34547 (U: 34547)",""
"06:31.791","Multiple Enemies Combined DoTs Aloliona Aster Tick  36137 (U: 36137)",""
"06:31.925","Watery Grave prepares  Scathing Steam  on Aloliona Aster 6053 (U: 8407)--28% damage",""
"06:31.925","Watery Grave prepares  Scathing Steam  on Rose Joli-ciel 8518 (U: 8518)",""
"06:31.925","Watery Grave prepares  Scathing Steam  on Mini Wizard 68354 (U: 68354)",""
"06:31.925","Watery Grave prepares  Scathing Steam  on Byn Al'arnab 28267 (U: 28267)",""
"06:31.925","Watery Grave prepares  Scathing Steam  on Rexx Aprilis--40% damage",""
"06:31.925","Watery Grave prepares  Scathing Steam  on Amelia Mercer 61822 (U: 61822)",""
"06:31.925","Watery Grave prepares  Scathing Steam  on Soulless Happymeal 113559 (U: 113559)",""
"06:32.103","Watery Grave Scathing Steam Aloliona Aster 6053 (U: 8407, M: 2354, 28.00%)--28% damage",""
"06:32.148","Watery Grave Scathing Steam Rose Joli-ciel 8518 (U: 8518)",""
"06:32.193","Watery Grave Scathing Steam Mini Wizard 68354 (A: 38284) (U: 106638)",""
"06:32.238","Watery Grave Scathing Steam Byn Al'arnab 28267 (A: 38755) (U: 67022)",""
"06:32.285","Watery Grave Scathing Steam Rexx Aprilis (A: 39823)--40% damage",""
"06:32.327","Watery Grave Scathing Steam Amelia Mercer 61822 (A: 38224) (U: 100046)",""
"06:32.371","Watery Grave Scathing Steam Soulless Happymeal 113559 (U: 113559)",""
"06:40.474","Red Hot prepares  Divers' Dare  on Mini Wizard 19572 (U: 24163)--19% damage",""
"06:40.474","Red Hot prepares  Divers' Dare  on Soulless Happymeal--19% damage",""
"06:40.474","Red Hot prepares  Divers' Dare  on Rexx Aprilis--19% damage",""
"06:40.474","Red Hot prepares  Divers' Dare  on Aloliona Aster 12775 (U: 15772)--19% damage",""
"06:40.474","Red Hot prepares  Divers' Dare  on Byn Al'arnab--19% damage",""
"06:40.474","Red Hot prepares  Divers' Dare  on Rose Joli-ciel 13330 (U: 16457)--19% damage",""
"06:40.474","Red Hot prepares  Divers' Dare  on Amelia Mercer 13235 (U: 16340)--19% damage",""
"06:40.474","Deep Blue prepares  Divers' Dare  on Rexx Aprilis 17201 (B: 4300) (U: 26545)--19% damage",""
"06:40.474","Deep Blue prepares  Divers' Dare  on Mini Wizard 87067 (U: 107491)--19% damage",""
"06:40.474","Deep Blue prepares  Divers' Dare  on Soulless Happymeal 46606 (U: 57539)--19% damage",""
"06:40.474","Deep Blue prepares  Divers' Dare  on Byn Al'arnab 27252 (U: 33645)--19% damage",""
"06:40.474","Deep Blue prepares  Divers' Dare  on Rose Joli-ciel 75185 (U: 92821)--19% damage",""
"06:40.474","Deep Blue prepares  Divers' Dare  on Aloliona Aster 77437 (U: 95602)--19% damage",""
"06:40.474","Deep Blue prepares  Divers' Dare  on Amelia Mercer 76994 (U: 95055)--19% damage",""
"06:41.096","Red Hot Divers' Dare Mini Wizard 19572 (A: 66698) (U: 106507, M: 20237, 19.00%)--19% damage",""
"06:41.096","Deep Blue Divers' Dare Rexx Aprilis 17201 (A: 68514) (B: 21428) (U: 132279, M: 46564, 35.20%)--19% damage",""
"06:41.141","Red Hot Divers' Dare Soulless Happymeal (A: 83102)--19% damage",""
"06:41.141","Deep Blue Divers' Dare Mini Wizard 87067 (U: 107491, M: 20424, 19.00%)--19% damage",""
"06:41.184","Deep Blue Divers' Dare Soulless Happymeal 46606 (A: 36481) (U: 102578, M: 19491, 19.00%)--19% damage",""
"06:41.229","Red Hot Divers' Dare Aloliona Aster 12775 (A: 67407) (U: 98993, M: 18811, 19.00%)--19% damage",""
"06:41.229","Deep Blue Divers' Dare Byn Al'arnab 27252 (A: 67317) (U: 116754, M: 22185, 19.00%)--19% damage",""
"06:41.273","Deep Blue Divers' Dare Rose Joli-ciel 75185 (U: 92821, M: 17636, 19.00%)--19% damage",""
"06:41.318","Red Hot Divers' Dare Rose Joli-ciel 13330 (A: 68318) (U: 100802, M: 19154, 19.00%)--19% damage",""
"06:41.318","Deep Blue Divers' Dare Aloliona Aster 77437 (U: 95602, M: 18165, 19.00%)--19% damage",""
"06:41.363","Red Hot Divers' Dare Amelia Mercer 13235 (A: 68523) (U: 100939, M: 19181, 19.00%)--19% damage",""
"06:41.363","Deep Blue Divers' Dare Amelia Mercer 76994 (U: 95055, M: 18061, 19.00%)--19% damage",""
"06:42.522","Red Hot prepares  Attack  on Rexx Aprilis 55672 (U: 68731)--19% damage",""
"06:43.323","Red Hot Attack Rexx Aprilis 55672 (U: 68731, M: 13059, 19.00%)--19% damage",""
"06:44.572","Deep Blue prepares  Attack  on Byn Al'arnab 54084 (U: 66771)--19% damage",""
"06:45.376","Deep Blue Attack Byn Al'arnab 54084 (U: 66771, M: 12687, 19.00%)--19% damage",""
"06:45.554","Red Hot prepares  Attack  on Rexx Aprilis 45365 (B: 11341) (U: 70008)--19% damage",""
"06:46.355","Red Hot Attack Rexx Aprilis 45365 (B: 11341) (U: 70008, M: 24643, 35.20%)--19% damage",""
"06:48.940","Red Hot prepares  Attack  on Rexx Aprilis 56103 (U: 69263)--19% damage",""
"06:48.940","Deep Blue prepares  Attack  on Byn Al'arnab 56826 (U: 70156)--19% damage",""
"06:49.741","Red Hot Attack Rexx Aprilis 56103 (U: 69263, M: 13160, 19.00%)--19% damage",""
"06:49.741","Deep Blue Attack Byn Al'arnab 56826 (U: 70156, M: 13330, 19.00%)--19% damage",""
"06:56.029","Deep Blue prepares  Attack  on Byn Al'arnab 23865 (P: 4211) (U: 31196)--10% damage",""
"06:56.830","Deep Blue Attack Byn Al'arnab 23865 (A: 31178) (P: 9713) (U: 71953, M: 16910, 23.50%)--10% damage",""
